num,solar_date,solar_yun,ganji,lunar_date,lunar_yun,month_code,month_24,day_time,daeun_man,daeun_woman,harak_date,harak_daytime1,harak_daytime2,yunju,wolju,ilju,div_hour,div_minute
36207,1999-02-17,0,경자,1999-01-02,0,B,2,131548,4,6,1999-02-14,141314,151302,15,2,36,0,0
36208,1999-02-18,0,신축,1999-01-03,0,B,2,141548,5,5,1999-02-15,151302,161250,15,2,37,0,0
36209,1999-02-19,0,임인,1999-01-04,0,B,2,151548,5,5,1999-02-16,161250,171238,15,2,38,11,30
36210,1999-02-20,0,계묘,1999-01-05,0,B,2,161548,5,5,1999-02-17,171238,181226,15,2,39,0,0
36211,1999-02-21,0,갑진,1999-01-06,0,B,2,171548,6,4,1999-02-18,181226,191215,15,2,40,0,0
36212,1999-02-22,0,을사,1999-01-07,0,B,2,181548,6,4,1999-02-19,191215,201203,15,2,41,0,0
36213,1999-02-23,0,병오,1999-01-08,0,B,2,191548,6,4,1999-02-20,201203,211151,15,2,42,0,0
36214,1999-02-24,0,정미,1999-01-09,0,B,2,201548,7,3,1999-02-21,211151,221139,15,2,43,0,0
36215,1999-02-25,0,무신,1999-01-10,0,B,2,211548,7,3,1999-02-22,221139,231127,15,2,44,0,0
36216,1999-02-26,0,기유,1999-01-11,0,B,2,221548,7,3,1999-02-23,231127,241115,15,2,45,0,0
36217,1999-02-27,0,경술,1999-01-12,0,B,2,231548,8,2,1999-02-24,241115,251104,15,2,46,0,0
36218,1999-02-28,0,신해,1999-01-13,0,B,2,241548,8,2,1999-02-25,251104,261052,15,2,47,0,0
36219,1999-03-01,0,임자,1999-01-14,0,B,2,251548,8,2,1999-02-26,261052,271040,15,2,48,0,0
36220,1999-03-02,0,계축,1999-01-15,0,B,2,261548,9,1,1999-02-27,271040,281028,15,2,49,0,0
36221,1999-03-03,0,갑인,1999-01-16,0,B,2,271548,9,1,1999-02-28,281028,291016,15,2,50,0,0
36222,1999-03-04,0,을묘,1999-01-17,0,B,2,281548,9,1,1999-02-29,291016,301004,15,2,51,0,0
36223,1999-03-05,0,병진,1999-01-18,0,B,2,291548,10,1,1999-02-30,301004,10943,15,2,52,0,0
36224,1999-03-06,0,정사,1999-01-19,0,C,3,943,,,1999-03-01,10943,20956,15,2,53,9,38
36225,1999-03-07,0,무오,1999-01-20,0,C,3,10943,1,10,1999-03-02,20956,31010,15,3,54,0,0
36226,1999-03-08,0,기미,1999-01-21,0,C,3,20943,1,9,1999-03-03,31010,41023,15,3,55,0,0
36227,1999-03-09,0,경신,1999-01-22,0,C,3,30943,1,9,1999-03-04,41023,51037,15,3,56,0,0
36228,1999-03-10,0,신유,1999-01-23,0,C,3,40943,1,9,1999-03-05,51037,61050,15,3,57,0,0
36229,1999-03-11,0,임술,1999-01-24,0,C,3,50943,2,8,1999-03-06,61050,71104,15,3,58,0,0
36230,1999-03-12,0,계해,1999-01-25,0,C,3,60943,2,8,1999-03-07,71104,81117,15,3,59,0,0
36231,1999-03-13,0,갑자,1999-01-26,0,C,3,70943,2,8,1999-03-08,81117,91131,15,3,0,0,0
36232,1999-03-14,0,을축,1999-01-27,0,C,3,80943,3,7,1999-03-09,91131,101144,15,3,1,0,0
36233,1999-03-15,0,병인,1999-01-28,0,C,3,90943,3,7,1999-03-10,101144,111158,15,3,2,0,0
36234,1999-03-16,0,정묘,1999-01-29,0,C,3,100943,3,7,1999-03-11,111158,121211,15,3,3,0,0
36235,1999-03-17,0,무진,1999-01-30,0,C,3,110943,4,6,1999-03-12,121211,131225,15,3,4,0,0
36236,1999-03-18,0,기사,1999-02-01,0,C,3,120943,4,6,1999-03-13,131225,141238,15,3,5,0,0
36237,1999-03-19,0,경오,1999-02-02,0,C,3,130943,4,6,1999-03-14,141238,151252,15,3,6,0,0
36238,1999-03-20,0,신미,1999-02-03,0,C,3,140943,5,5,1999-03-15,151252,161305,15,3,7,0,0
36239,1999-03-21,0,임신,1999-02-04,0,2,3,150943,5,5,1999-03-16,161305,171319,15,3,8,10,33
36240,1999-03-22,0,계유,1999-02-05,0,C,3,160943,5,5,1999-03-17,171319,181332,15,3,9,0,0
36241,1999-03-23,0,갑술,1999-02-06,0,C,3,170943,6,4,1999-03-18,181332,191346,15,3,10,0,0
36242,1999-03-24,0,을해,1999-02-07,0,C,3,180943,6,4,1999-03-19,191346,201359,15,3,11,0,0
36243,1999-03-25,0,병자,1999-02-08,0,C,3,190943,6,4,1999-03-20,201359,211413,15,3,12,0,0
36244,1999-03-26,0,정축,1999-02-09,0,C,3,200943,7,3,1999-03-21,211413,221426,15,3,13,0,0
36245,1999-03-27,0,무인,1999-02-10,0,C,3,210943,7,3,1999-03-22,221426,231440,15,3,14,0,0
36246,1999-03-28,0,기묘,1999-02-11,0,C,3,220943,7,3,1999-03-23,231440,241453,15,3,15,0,0
36247,1999-03-29,0,경진,1999-02-12,0,C,3,230943,8,2,1999-03-24,241453,251507,15,3,16,0,0
36248,1999-03-30,0,신사,1999-02-13,0,C,3,240943,8,2,1999-03-25,251507,261520,15,3,17,0,0
36249,1999-03-31,0,임오,1999-02-14,0,C,3,250943,8,2,1999-03-26,261520,271534,15,3,18,0,0
36250,1999-04-01,0,계미,1999-02-15,0,C,3,260943,9,1,1999-03-27,271534,281547,15,3,19,0,0
36251,1999-04-02,0,갑신,1999-02-16,0,C,3,270943,9,1,1999-03-28,281547,291601,15,3,20,0,0
36252,1999-04-03,0,을유,1999-02-17,0,C,3,280943,9,1,1999-03-29,291601,301614,15,3,21,0,0
36253,1999-04-04,0,병술,1999-02-18,0,C,3,290943,10,1,1999-03-30,301614,11633,15,3,22,0,0
36254,1999-04-05,0,정해,1999-02-19,0,D,4,1633,,,1999-04-01,11633,21704,15,3,23,14,30
36255,1999-04-06,0,무자,1999-02-20,0,D,4,11633,1,10,1999-04-02,21704,31735,15,4,24,0,0
36256,1999-04-07,0,기축,1999-02-21,0,D,4,21633,1,10,1999-04-03,31735,41805,15,4,25,0,0
36257,1999-04-08,0,경인,1999-02-22,0,D,4,31633,1,9,1999-04-04,41805,51836,15,4,26,0,0
36258,1999-04-09,0,신묘,1999-02-23,0,D,4,41633,1,9,1999-04-05,51836,61906,15,4,27,0,0
36259,1999-04-10,0,임진,1999-02-24,0,D,4,51633,2,9,1999-04-06,61906,71937,15,4,28,0,0
36260,1999-04-11,0,계사,1999-02-25,0,D,4,61633,2,8,1999-04-07,71937,82007,15,4,29,0,0
36261,1999-04-12,0,갑오,1999-02-26,0,D,4,71633,2,8,1999-04-08,82007,92038,15,4,30,0,0
36262,1999-04-13,0,을미,1999-02-27,0,D,4,81633,3,8,1999-04-09,92038,102108,15,4,31,0,0
36263,1999-04-14,0,병신,1999-02-28,0,D,4,91633,3,7,1999-04-10,102108,112139,15,4,32,0,0
36264,1999-04-15,0,정유,1999-02-29,0,D,4,101633,3,7,1999-04-11,112139,122209,15,4,33,0,0
36265,1999-04-16,0,무술,1999-03-01,0,D,4,111633,4,7,1999-04-12,122209,132240,15,4,34,0,0
36266,1999-04-17,0,기해,1999-03-02,0,D,4,121633,4,6,1999-04-13,132240,142310,15,4,35,0,0
36267,1999-04-18,0,경자,1999-03-03,0,D,4,131633,4,6,1999-04-14,142310,152341,15,4,36,0,0
36268,1999-04-19,0,신축,1999-03-04,0,D,4,141633,5,6,1999-04-15,152341,170011,15,4,37,0,0
36269,1999-04-20,0,임인,1999-03-05,0,D,4,151633,5,5,1999-04-15,152341,170011,15,4,38,21,41
36270,1999-04-21,0,계묘,1999-03-06,0,D,4,161633,5,5,1999-04-16,170011,180041,15,4,39,0,0
36271,1999-04-22,0,갑진,1999-03-07,0,D,4,171633,6,5,1999-04-17,180041,190112,15,4,40,0,0
36272,1999-04-23,0,을사,1999-03-08,0,D,4,181633,6,4,1999-04-18,190112,200142,15,4,41,0,0
36273,1999-04-24,0,병오,1999-03-09,0,D,4,191633,6,4,1999-04-19,200142,210213,15,4,42,0,0
36274,1999-04-25,0,정미,1999-03-10,0,D,4,201633,7,4,1999-04-20,210213,220243,15,4,43,0,0
36275,1999-04-26,0,무신,1999-03-11,0,D,4,211633,7,3,1999-04-21,220243,230314,15,4,44,0,0
36276,1999-04-27,0,기유,1999-03-12,0,D,4,221633,7,3,1999-04-22,230314,240344,15,4,45,0,0
36277,1999-04-28,0,경술,1999-03-13,0,D,4,231633,8,3,1999-04-23,240344,250415,15,4,46,0,0
36278,1999-04-29,0,신해,1999-03-14,0,D,4,241633,8,2,1999-04-24,250415,260445,15,4,47,0,0
36279,1999-04-30,0,임자,1999-03-15,0,D,4,251633,8,2,1999-04-25,260445,270516,15,4,48,0,0
36280,1999-05-01,0,계축,1999-03-16,0,D,4,261633,9,2,1999-04-26,270516,280546,15,4,49,0,0
36281,1999-05-02,0,갑인,1999-03-17,0,D,4,271633,9,1,1999-04-27,280546,290617,15,4,50,0,0
36282,1999-05-03,0,을묘,1999-03-18,0,D,4,281633,9,1,1999-04-28,290617,300647,15,4,51,0,0
36283,1999-05-04,0,병진,1999-03-19,0,D,4,291633,10,1,1999-04-29,300647,310718,15,4,52,0,0
36284,1999-05-05,0,정사,1999-03-20,0,D,4,301633,10,1,1999-04-30,310718,10754,15,4,53,0,0
36285,1999-05-06,0,무오,1999-03-21,0,E,5,754,,,1999-05-01,10754,20850,15,4,54,7,53
36286,1999-05-07,0,기미,1999-03-22,0,E,5,10754,1,10,1999-05-02,20850,30946,15,5,55,0,0
36287,1999-05-08,0,경신,1999-03-23,0,E,5,20754,1,10,1999-05-03,30946,41043,15,5,56,0,0
36288,1999-05-09,0,신유,1999-03-24,0,E,5,30754,1,9,1999-05-04,41043,51139,15,5,57,0,0
36289,1999-05-10,0,임술,1999-03-25,0,E,5,40754,1,9,1999-05-05,51139,61235,15,5,58,0,0
36290,1999-05-11,0,계해,1999-03-26,0,E,5,50754,2,9,1999-05-06,61235,71332,15,5,59,0,0
36291,1999-05-12,0,갑자,1999-03-27,0,E,5,60754,2,8,1999-05-07,71332,81428,15,5,0,0,0
36292,1999-05-13,0,을축,1999-03-28,0,E,5,70754,2,8,1999-05-08,81428,91524,15,5,1,0,0
36293,1999-05-14,0,병인,1999-03-29,0,E,5,80754,3,8,1999-05-09,91524,101621,15,5,2,0,0
36294,1999-05-15,0,정묘,1999-04-01,0,E,5,90754,3,7,1999-05-10,101621,111717,15,5,3,0,0
36295,1999-05-16,0,무진,1999-04-02,0,E,5,100754,3,7,1999-05-11,111717,121813,15,5,4,0,0
36296,1999-05-17,0,기사,1999-04-03,0,E,5,110754,4,7,1999-05-12,121813,131910,15,5,5,0,0
36297,1999-05-18,0,경오,1999-04-04,0,E,5,120754,4,6,1999-05-13,131910,142006,15,5,6,0,0
36298,1999-05-19,0,신미,1999-04-05,0,E,5,130754,4,6,1999-05-14,142006,152102,15,5,7,0,0
36299,1999-05-20,0,임신,1999-04-06,0,E,5,140754,5,6,1999-05-15,152102,162200,15,5,8,0,0
36300,1999-05-21,0,계유,1999-04-07,0,E,5,150754,5,5,1999-05-16,162200,172256,15,5,9,20,53
36301,1999-05-22,0,갑술,1999-04-08,0,E,5,160754,5,5,1999-05-17,172256,182352,15,5,10,0,0
36302,1999-05-23,0,을해,1999-04-09,0,E,5,170754,6,5,1999-05-18,182352,200049,15,5,11,0,0
36303,1999-05-24,0,병자,1999-04-10,0,E,5,180754,6,4,1999-05-18,182352,200049,15,5,12,0,0
36304,1999-05-25,0,정축,1999-04-11,0,E,5,190754,6,4,1999-05-19,200049,210145,15,5,13,0,0
36305,1999-05-26,0,무인,1999-04-12,0,E,5,200754,7,4,1999-05-20,210145,220242,15,5,14,0,0
36306,1999-05-27,0,기묘,1999-04-13,0,E,5,210754,7,3,1999-05-21,220242,230338,15,5,15,0,0
36307,1999-05-28,0,경진,1999-04-14,0,E,5,220754,7,3,1999-05-22,230338,240434,15,5,16,0,0
36308,1999-05-29,0,신사,1999-04-15,0,E,5,230754,8,3,1999-05-23,240434,250531,15,5,17,0,0
36309,1999-05-30,0,임오,1999-04-16,0,E,5,240754,8,2,1999-05-24,250531,260627,15,5,18,0,0
36310,1999-05-31,0,계미,1999-04-17,0,E,5,250754,8,2,1999-05-25,260627,270723,15,5,19,0,0
36311,1999-06-01,0,갑신,1999-04-18,0,E,5,260754,9,2,1999-05-26,270723,280820,15,5,20,0,0
36312,1999-06-02,0,을유,1999-04-19,0,E,5,270754,9,1,1999-05-27,280820,290916,15,5,21,0,0
36313,1999-06-03,0,병술,1999-04-20,0,E,5,280754,9,1,1999-05-28,290916,301012,15,5,22,0,0
36314,1999-06-04,0,정해,1999-04-21,0,E,5,290754,10,1,1999-05-29,301012,311110,15,5,23,0,0
36315,1999-06-05,0,무자,1999-04-22,0,E,5,300754,10,1,1999-05-30,311110,11206,15,5,24,0,0
36316,1999-06-06,0,기축,1999-04-23,0,F,6,1206,,,1999-06-01,11206,21314,15,5,25,12,6
36317,1999-06-07,0,경인,1999-04-24,0,F,6,11206,1,10,1999-06-02,21314,31423,15,6,26,0,0
36318,1999-06-08,0,신묘,1999-04-25,0,F,6,21206,1,10,1999-06-03,31423,41531,15,6,27,0,0
36319,1999-06-09,0,임진,1999-04-26,0,F,6,31206,1,9,1999-06-04,41531,51640,15,6,28,0,0
36320,1999-06-10,0,계사,1999-04-27,0,F,6,41206,1,9,1999-06-05,51640,61748,15,6,29,0,0
36321,1999-06-11,0,갑오,1999-04-28,0,F,6,51206,2,9,1999-06-06,61748,71857,15,6,30,0,0
36322,1999-06-12,0,을미,1999-04-29,0,F,6,61206,2,8,1999-06-07,71857,82005,15,6,31,0,0
36323,1999-06-13,0,병신,1999-04-30,0,F,6,71206,2,8,1999-06-08,82005,92114,15,6,32,0,0
36324,1999-06-14,0,정유,1999-05-01,0,F,6,81206,3,8,1999-06-09,92114,102222,15,6,33,0,0
36325,1999-06-15,0,무술,1999-05-02,0,F,6,91206,3,7,1999-06-10,102222,112331,15,6,34,0,0
36326,1999-06-16,0,기해,1999-05-03,0,F,6,101206,3,7,1999-06-11,112331,130039,15,6,35,0,0
36327,1999-06-17,0,경자,1999-05-04,0,F,6,111206,4,7,1999-06-11,112331,130039,15,6,36,0,0
36328,1999-06-18,0,신축,1999-05-05,0,F,6,121206,4,6,1999-06-12,130039,140147,15,6,37,0,0
36329,1999-06-19,0,임인,1999-05-06,0,F,6,131206,4,6,1999-06-13,140147,150256,15,6,38,0,0
36330,1999-06-20,0,계묘,1999-05-07,0,F,6,141206,5,6,1999-06-14,150256,160404,15,6,39,0,0
36331,1999-06-21,0,갑진,1999-05-08,0,F,6,151206,5,5,1999-06-15,160404,170513,15,6,40,0,0
36332,1999-06-22,0,을사,1999-05-09,0,0,6,161206,5,5,1999-06-16,170513,180621,15,6,41,4,52
36333,1999-06-23,0,병오,1999-05-10,0,F,6,171206,6,5,1999-06-17,180621,190730,15,6,42,0,0
36334,1999-06-24,0,정미,1999-05-11,0,F,6,181206,6,4,1999-06-18,190730,200838,15,6,43,0,0
36335,1999-06-25,0,무신,1999-05-12,0,F,6,191206,6,4,1999-06-19,200838,210947,15,6,44,0,0
36336,1999-06-26,0,기유,1999-05-13,0,F,6,201206,7,4,1999-06-20,210947,221055,15,6,45,0,0
36337,1999-06-27,0,경술,1999-05-14,0,F,6,211206,7,3,1999-06-21,221055,231204,15,6,46,0,0
36338,1999-06-28,0,신해,1999-05-15,0,F,6,221206,7,3,1999-06-22,231204,241312,15,6,47,0,0
36339,1999-06-29,0,임자,1999-05-16,0,F,6,231206,8,3,1999-06-23,241312,251421,15,6,48,0,0
36340,1999-06-30,0,계축,1999-05-17,0,F,6,241206,8,2,1999-06-24,251421,261529,15,6,49,0,0
36341,1999-07-01,0,갑인,1999-05-18,0,F,6,251206,8,2,1999-06-25,261529,271638,15,6,50,0,0
36342,1999-07-02,0,을묘,1999-05-19,0,F,6,261206,9,2,1999-06-26,271638,281746,15,6,51,0,0
36343,1999-07-03,0,병진,1999-05-20,0,F,6,271206,9,1,1999-06-27,281746,291855,15,6,52,0,0
36344,1999-07-04,0,정사,1999-05-21,0,F,6,281206,9,1,1999-06-28,291855,302003,15,6,53,0,0
36345,1999-07-05,0,무오,1999-05-22,0,F,6,291206,10,1,1999-06-29,302003,312112,15,6,54,0,0
36346,1999-07-06,0,기미,1999-05-23,0,F,6,301206,10,1,1999-06-30,312112,12226,15,6,55,0,0
36347,1999-07-07,0,경신,1999-05-24,0,G,7,2226,,,1999-07-01,12226,22334,15,6,56,22,23
36348,1999-07-08,0,신유,1999-05-25,0,G,7,12226,1,10,1999-07-02,22334,40042,15,7,57,0,0
36349,1999-07-09,0,임술,1999-05-26,0,G,7,22226,1,10,1999-07-02,22334,40042,15,7,58,0,0
36350,1999-07-10,0,계해,1999-05-27,0,G,7,32226,1,10,1999-07-03,40042,50150,15,7,59,0,0
36351,1999-07-11,0,갑자,1999-05-28,0,G,7,42226,1,9,1999-07-04,50150,60257,15,7,0,0,0
36352,1999-07-12,0,을축,1999-05-29,0,G,7,52226,2,9,1999-07-05,60257,70405,15,7,1,0,0
36353,1999-07-13,0,병인,1999-06-01,0,G,7,62226,2,9,1999-07-06,70405,80512,15,7,2,0,0
36354,1999-07-14,0,정묘,1999-06-02,0,G,7,72226,2,8,1999-07-07,80512,90620,15,7,3,0,0
36355,1999-07-15,0,무진,1999-06-03,0,G,7,82226,3,8,1999-07-08,90620,100727,15,7,4,0,0
36356,1999-07-16,0,기사,1999-06-04,0,G,7,92226,3,8,1999-07-09,100727,110835,15,7,5,0,0
36357,1999-07-17,0,경오,1999-06-05,0,G,7,102226,3,7,1999-07-10,110835,120942,15,7,6,0,0
36358,1999-07-18,0,신미,1999-06-06,0,G,7,112226,4,7,1999-07-11,120942,131050,15,7,7,0,0
36359,1999-07-19,0,임신,1999-06-07,0,G,7,122226,4,7,1999-07-12,131050,141157,15,7,8,0,0
36360,1999-07-20,0,계유,1999-06-08,0,G,7,132226,4,6,1999-07-13,141157,151305,15,7,9,0,0
36361,1999-07-21,0,갑술,1999-06-09,0,G,7,142226,5,6,1999-07-14,151305,161412,15,7,10,0,0
36362,1999-07-22,0,을해,1999-06-10,0,G,7,152226,5,6,1999-07-15,161412,171520,15,7,11,0,0
36363,1999-07-23,0,병자,1999-06-11,0,G,7,162226,5,5,1999-07-16,171520,181627,15,7,12,15,45
36364,1999-07-24,0,정축,1999-06-12,0,G,7,172226,6,5,1999-07-17,181627,191735,15,7,13,0,0
36365,1999-07-25,0,무인,1999-06-13,0,G,7,182226,6,5,1999-07-18,191735,201842,15,7,14,0,0
36366,1999-07-26,0,기묘,1999-06-14,0,G,7,192226,6,4,1999-07-19,201842,211950,15,7,15,0,0
36367,1999-07-27,0,경진,1999-06-15,0,G,7,202226,7,4,1999-07-20,211950,222057,15,7,16,0,0
36368,1999-07-28,0,신사,1999-06-16,0,G,7,212226,7,4,1999-07-21,222057,232205,15,7,17,0,0
36369,1999-07-29,0,임오,1999-06-17,0,G,7,222226,7,3,1999-07-22,232205,242312,15,7,18,0,0
36370,1999-07-30,0,계미,1999-06-18,0,G,7,232226,8,3,1999-07-23,242312,260020,15,7,19,0,0
36371,1999-07-31,0,갑신,1999-06-19,0,G,7,242226,8,3,1999-07-23,242312,260020,15,7,20,0,0
36372,1999-08-01,0,을유,1999-06-20,0,G,7,252226,8,2,1999-07-24,260020,270128,15,7,21,0,0
36373,1999-08-02,0,병술,1999-06-21,0,G,7,262226,9,2,1999-07-25,270128,280235,15,7,22,0,0
36374,1999-08-03,0,정해,1999-06-22,0,G,7,272226,9,2,1999-07-26,280235,290343,15,7,23,0,0
36375,1999-08-04,0,무자,1999-06-23,0,G,7,282226,9,1,1999-07-27,290343,300450,15,7,24,0,0
36376,1999-08-05,0,기축,1999-06-24,0,G,7,292226,10,1,1999-07-28,300450,310558,15,7,25,0,0
36377,1999-08-06,0,경인,1999-06-25,0,G,7,302226,10,1,1999-07-29,310558,320705,15,7,26,0,0
36378,1999-08-07,0,신묘,1999-06-26,0,G,7,312226,10,1,1999-07-30,320705,10817,15,7,27,0,0
36379,1999-08-08,0,임진,1999-06-27,0,H,8,817,,,1999-08-01,10817,20910,15,7,28,8,10
36380,1999-08-09,0,계사,1999-06-28,0,H,8,10817,1,10,1999-08-02,20910,31004,15,8,29,0,0
36381,1999-08-10,0,갑오,1999-06-29,0,H,8,20817,1,10,1999-08-03,31004,41057,15,8,30,0,0
36382,1999-08-11,0,을미,1999-07-01,0,H,8,30817,1,9,1999-08-04,41057,51151,15,8,31,0,0
36383,1999-08-12,0,병신,1999-07-02,0,H,8,40817,1,9,1999-08-05,51151,61244,15,8,32,0,0
36384,1999-08-13,0,정유,1999-07-03,0,H,8,50817,2,9,1999-08-06,61244,71339,15,8,33,0,0
36385,1999-08-14,0,무술,1999-07-04,0,H,8,60817,2,8,1999-08-07,71339,81432,15,8,34,0,0
36386,1999-08-15,0,기해,1999-07-05,0,H,8,70817,2,8,1999-08-08,81432,91526,15,8,35,0,0
36387,1999-08-16,0,경자,1999-07-06,0,H,8,80817,3,8,1999-08-09,91526,101619,15,8,36,0,0
36388,1999-08-17,0,신축,1999-07-07,0,H,8,90817,3,7,1999-08-10,101619,111713,15,8,37,0,0
36389,1999-08-18,0,임인,1999-07-08,0,H,8,100817,3,7,1999-08-11,111713,121806,15,8,38,0,0
36390,1999-08-19,0,계묘,1999-07-09,0,H,8,110817,4,7,1999-08-12,121806,131901,15,8,39,0,0
36391,1999-08-20,0,갑진,1999-07-10,0,H,8,120817,4,6,1999-08-13,131901,141954,15,8,40,0,0
36392,1999-08-21,0,을사,1999-07-11,0,H,8,130817,4,6,1999-08-14,141954,152048,15,8,41,0,0
36393,1999-08-22,0,병오,1999-07-12,0,H,8,140817,5,6,1999-08-15,152048,162141,15,8,42,0,0
36394,1999-08-23,0,정미,1999-07-13,0,H,8,150817,5,5,1999-08-16,162141,172235,15,8,43,22,47
36395,1999-08-24,0,무신,1999-07-14,0,H,8,160817,5,5,1999-08-17,172235,182328,15,8,44,0,0
36396,1999-08-25,0,기유,1999-07-15,0,H,8,170817,6,5,1999-08-18,182328,200023,15,8,45,0,0
36397,1999-08-26,0,경술,1999-07-16,0,H,8,180817,6,4,1999-08-18,182328,200023,15,8,46,0,0
36398,1999-08-27,0,신해,1999-07-17,0,H,8,190817,6,4,1999-08-19,200023,210117,15,8,47,0,0
36399,1999-08-28,0,임자,1999-07-18,0,H,8,200817,7,4,1999-08-20,210117,220210,15,8,48,0,0
36400,1999-08-29,0,계축,1999-07-19,0,H,8,210817,7,3,1999-08-21,220210,230304,15,8,49,0,0
36401,1999-08-30,0,갑인,1999-07-20,0,H,8,220817,7,3,1999-08-22,230304,240357,15,8,50,0,0
36402,1999-08-31,0,을묘,1999-07-21,0,H,8,230817,8,3,1999-08-23,240357,250452,15,8,51,0,0
36403,1999-09-01,0,병진,1999-07-22,0,H,8,240817,8,2,1999-08-24,250452,260545,15,8,52,0,0
36404,1999-09-02,0,정사,1999-07-23,0,H,8,250817,8,2,1999-08-25,260545,270639,15,8,53,0,0
36405,1999-09-03,0,무오,1999-07-24,0,H,8,260817,9,2,1999-08-26,270639,280732,15,8,54,0,0
36406,1999-09-04,0,기미,1999-07-25,0,H,8,270817,9,1,1999-08-27,280732,290826,15,8,55,0,0
36407,1999-09-05,0,경신,1999-07-26,0,H,8,280817,9,1,1999-08-28,290826,300919,15,8,56,0,0
36408,1999-09-06,0,신유,1999-07-27,0,H,8,290817,10,1,1999-08-29,300919,311014,15,8,57,0,0
36409,1999-09-07,0,임술,1999-07-28,0,H,8,300817,10,1,1999-08-30,311014,11112,15,8,58,0,0
36410,1999-09-08,0,계해,1999-07-29,0,I,9,1112,,,1999-09-01,11112,21143,15,8,59,11,2
36411,1999-09-09,0,갑자,1999-07-30,0,I,9,11112,1,10,1999-09-02,21143,31214,15,9,0,0,0
36412,1999-09-10,0,을축,1999-08-01,0,I,9,21112,1,10,1999-09-03,31214,41246,15,9,1,0,0
36413,1999-09-11,0,병인,1999-08-02,0,I,9,31112,1,9,1999-09-04,41246,51317,15,9,2,0,0
36414,1999-09-12,0,정묘,1999-08-03,0,I,9,41112,1,9,1999-09-05,51317,61348,15,9,3,0,0
36415,1999-09-13,0,무진,1999-08-04,0,I,9,51112,2,9,1999-09-06,61348,71420,15,9,4,0,0
36416,1999-09-14,0,기사,1999-08-05,0,I,9,61112,2,8,1999-09-07,71420,81451,15,9,5,0,0
36417,1999-09-15,0,경오,1999-08-06,0,I,9,71112,2,8,1999-09-08,81451,91522,15,9,6,0,0
36418,1999-09-16,0,신미,1999-08-07,0,I,9,81112,3,8,1999-09-09,91522,101554,15,9,7,0,0
36419,1999-09-17,0,임신,1999-08-08,0,I,9,91112,3,7,1999-09-10,101554,111625,15,9,8,0,0
36420,1999-09-18,0,계유,1999-08-09,0,I,9,101112,3,7,1999-09-11,111625,121656,15,9,9,0,0
36421,1999-09-19,0,갑술,1999-08-10,0,I,9,111112,4,7,1999-09-12,121656,131728,15,9,10,0,0
36422,1999-09-20,0,을해,1999-08-11,0,I,9,121112,4,6,1999-09-13,131728,141759,15,9,11,0,0
36423,1999-09-21,0,병자,1999-08-12,0,I,9,131112,4,6,1999-09-14,141759,151830,15,9,12,0,0
36424,1999-09-22,0,정축,1999-08-13,0,I,9,141112,5,6,1999-09-15,151830,161903,15,9,13,0,0
36425,1999-09-23,0,무인,1999-08-14,0,3,9,151112,5,5,1999-09-16,161903,171934,15,9,14,20,23
36426,1999-09-24,0,기묘,1999-08-15,0,I,9,161112,5,5,1999-09-17,171934,182005,15,9,15,0,0
36427,1999-09-25,0,경진,1999-08-16,0,I,9,171112,6,5,1999-09-18,182005,192037,15,9,16,0,0
36428,1999-09-26,0,신사,1999-08-17,0,I,9,181112,6,4,1999-09-19,192037,202108,15,9,17,0,0
36429,1999-09-27,0,임오,1999-08-18,0,I,9,191112,6,4,1999-09-20,202108,212139,15,9,18,0,0
36430,1999-09-28,0,계미,1999-08-19,0,I,9,201112,7,4,1999-09-21,212139,222211,15,9,19,0,0
36431,1999-09-29,0,갑신,1999-08-20,0,I,9,211112,7,3,1999-09-22,222211,232242,15,9,20,0,0
36432,1999-09-30,0,을유,1999-08-21,0,I,9,221112,7,3,1999-09-23,232242,242313,15,9,21,0,0
36433,1999-10-01,0,병술,1999-08-22,0,I,9,231112,8,3,1999-09-24,242313,252345,15,9,22,0,0
36434,1999-10-02,0,정해,1999-08-23,0,I,9,241112,8,2,1999-09-25,252345,270016,15,9,23,0,0
36435,1999-10-03,0,무자,1999-08-24,0,I,9,251112,8,2,1999-09-25,252345,270016,15,9,24,0,0
36436,1999-10-04,0,기축,1999-08-25,0,I,9,261112,9,2,1999-09-26,270016,280048,15,9,25,0,0
36437,1999-10-05,0,경인,1999-08-26,0,I,9,271112,9,1,1999-09-27,280048,290119,15,9,26,0,0
36438,1999-10-06,0,신묘,1999-08-27,0,I,9,281112,9,1,1999-09-28,290119,300150,15,9,27,0,0
36439,1999-10-07,0,임진,1999-08-28,0,I,9,291112,10,1,1999-09-29,300150,310223,15,9,28,0,0
36440,1999-10-08,0,계사,1999-08-29,0,I,9,301112,10,1,1999-09-30,310223,10254,15,9,29,0,0
36441,1999-10-09,0,갑오,1999-09-01,0,J,10,254,,,1999-10-01,10254,20300,15,9,30,2,38
36442,1999-10-10,0,을미,1999-09-02,0,J,10,10254,1,10,1999-10-02,20300,30306,15,10,31,0,0
36443,1999-10-11,0,병신,1999-09-03,0,J,10,20254,1,9,1999-10-03,30306,40312,15,10,32,0,0
36444,1999-10-12,0,정유,1999-09-04,0,J,10,30254,1,9,1999-10-04,40312,50318,15,10,33,0,0
36445,1999-10-13,0,무술,1999-09-05,0,J,10,40254,1,9,1999-10-05,50318,60324,15,10,34,0,0
