num,solar_date,solar_yun,ganji,lunar_date,lunar_yun,month_code,month_24,day_time,daeun_man,daeun_woman,harak_date,harak_daytime1,harak_daytime2,yunju,wolju,ilju,div_hour,div_minute
16582,1945-05-26,0,을미,1945-04-15,0,E,5,200637,7,4,1945-05-20,210036,220133,21,17,31,0,0
16583,1945-05-27,0,병신,1945-04-16,0,E,5,210637,7,3,1945-05-21,220133,230230,21,17,32,0,0
16584,1945-05-28,0,정유,1945-04-17,0,E,5,220637,7,3,1945-05-22,230230,240326,21,17,33,0,0
16585,1945-05-29,0,무술,1945-04-18,0,E,5,230637,8,3,1945-05-23,240326,250424,21,17,34,0,0
16586,1945-05-30,0,기해,1945-04-19,0,E,5,240637,8,2,1945-05-24,250424,260520,21,17,35,0,0
16587,1945-05-31,0,경자,1945-04-20,0,E,5,250637,8,2,1945-05-25,260520,270617,21,17,36,0,0
16588,1945-06-01,0,신축,1945-04-21,0,E,5,260637,9,2,1945-05-26,270617,280714,21,17,37,0,0
16589,1945-06-02,0,임인,1945-04-22,0,E,5,270637,9,1,1945-05-27,280714,290811,21,17,38,0,0
16590,1945-06-03,0,계묘,1945-04-23,0,E,5,280637,9,1,1945-05-28,290811,300907,21,17,39,0,0
16591,1945-06-04,0,갑진,1945-04-24,0,E,5,290637,10,1,1945-05-29,300907,311004,21,17,40,0,0
16592,1945-06-05,0,을사,1945-04-25,0,E,5,300637,10,1,1945-05-30,311004,11106,21,17,41,0,0
16593,1945-06-06,0,병오,1945-04-26,0,F,6,1106,,,1945-06-01,11106,21215,21,17,42,10,0
16594,1945-06-07,0,정미,1945-04-27,0,F,6,11106,1,10,1945-06-02,21215,31324,21,18,43,0,0
16595,1945-06-08,0,무신,1945-04-28,0,F,6,21106,1,10,1945-06-03,31324,41432,21,18,44,0,0
16596,1945-06-09,0,기유,1945-04-29,0,F,6,31106,1,9,1945-06-04,41432,51541,21,18,45,0,0
16597,1945-06-10,0,경술,1945-05-01,0,F,6,41106,1,9,1945-06-05,51541,61649,21,18,46,0,0
16598,1945-06-11,0,신해,1945-05-02,0,F,6,51106,2,9,1945-06-06,61649,71758,21,18,47,0,0
16599,1945-06-12,0,임자,1945-05-03,0,F,6,61106,2,8,1945-06-07,71758,81906,21,18,48,0,0
16600,1945-06-13,0,계축,1945-05-04,0,F,6,71106,2,8,1945-06-08,81906,92015,21,18,49,0,0
16601,1945-06-14,0,갑인,1945-05-05,0,F,6,81106,3,8,1945-06-09,92015,102123,21,18,50,0,0
16602,1945-06-15,0,을묘,1945-05-06,0,F,6,91106,3,7,1945-06-10,102123,112232,21,18,51,0,0
16603,1945-06-16,0,병진,1945-05-07,0,F,6,101106,3,7,1945-06-11,112232,122340,21,18,52,0,0
16604,1945-06-17,0,정사,1945-05-08,0,F,6,111106,4,7,1945-06-12,122340,140049,21,18,53,0,0
16605,1945-06-18,0,무오,1945-05-09,0,F,6,121106,4,6,1945-06-12,122340,140049,21,18,54,0,0
16606,1945-06-19,0,기미,1945-05-10,0,F,6,131106,4,6,1945-06-13,140049,150158,21,18,55,0,0
16607,1945-06-20,0,경신,1945-05-11,0,F,6,141106,5,6,1945-06-14,150158,160306,21,18,56,0,0
16608,1945-06-21,0,신유,1945-05-12,0,F,6,151106,5,5,1945-06-15,160306,170415,21,18,57,0,0
16609,1945-06-22,0,임술,1945-05-13,0,0,6,161106,5,5,1945-06-16,170415,180523,21,18,58,2,46
16610,1945-06-23,0,계해,1945-05-14,0,F,6,171106,6,5,1945-06-17,180523,190632,21,18,59,0,0
16611,1945-06-24,0,갑자,1945-05-15,0,F,6,181106,6,4,1945-06-18,190632,200740,21,18,0,0,0
16612,1945-06-25,0,을축,1945-05-16,0,F,6,191106,6,4,1945-06-19,200740,210849,21,18,1,0,0
16613,1945-06-26,0,병인,1945-05-17,0,F,6,201106,7,4,1945-06-20,210849,220957,21,18,2,0,0
16614,1945-06-27,0,정묘,1945-05-18,0,F,6,211106,7,3,1945-06-21,220957,231106,21,18,3,0,0
16615,1945-06-28,0,무진,1945-05-19,0,F,6,221106,7,3,1945-06-22,231106,241214,21,18,4,0,0
16616,1945-06-29,0,기사,1945-05-20,0,F,6,231106,8,3,1945-06-23,241214,251323,21,18,5,0,0
16617,1945-06-30,0,경오,1945-05-21,0,F,6,241106,8,2,1945-06-24,251323,261431,21,18,6,0,0
16618,1945-07-01,0,신미,1945-05-22,0,F,6,251106,8,2,1945-06-25,261431,271540,21,18,7,0,0
16619,1945-07-02,0,임신,1945-05-23,0,F,6,261106,9,2,1945-06-26,271540,281648,21,18,8,0,0
16620,1945-07-03,0,계유,1945-05-24,0,F,6,271106,9,1,1945-06-27,281648,291757,21,18,9,0,0
16621,1945-07-04,0,갑술,1945-05-25,0,F,6,281106,9,1,1945-06-28,291757,301905,21,18,10,0,0
16622,1945-07-05,0,을해,1945-05-26,0,F,6,291106,10,1,1945-06-29,301905,312014,21,18,11,0,0
16623,1945-07-06,0,병자,1945-05-27,0,F,6,301106,10,1,1945-06-30,312014,12127,21,18,12,0,0
16624,1945-07-07,0,정축,1945-05-28,0,G,7,2127,,,1945-07-01,12127,22234,21,18,13,20,17
16625,1945-07-08,0,무인,1945-05-29,0,G,7,12127,1,10,1945-07-02,22234,32341,21,19,14,0,0
16626,1945-07-09,0,기묘,1945-06-01,0,G,7,22127,1,10,1945-07-03,32341,50049,21,19,15,0,0
16627,1945-07-10,0,경진,1945-06-02,0,G,7,32127,1,10,1945-07-03,32341,50049,21,19,16,0,0
16628,1945-07-11,0,신사,1945-06-03,0,G,7,42127,1,9,1945-07-04,50049,60156,21,19,17,0,0
16629,1945-07-12,0,임오,1945-06-04,0,G,7,52127,2,9,1945-07-05,60156,70304,21,19,18,0,0
16630,1945-07-13,0,계미,1945-06-05,0,G,7,62127,2,9,1945-07-06,70304,80411,21,19,19,0,0
16631,1945-07-14,0,갑신,1945-06-06,0,G,7,72127,2,8,1945-07-07,80411,90518,21,19,20,0,0
16632,1945-07-15,0,을유,1945-06-07,0,G,7,82127,3,8,1945-07-08,90518,100626,21,19,21,0,0
16633,1945-07-16,0,병술,1945-06-08,0,G,7,92127,3,8,1945-07-09,100626,110733,21,19,22,0,0
16634,1945-07-17,0,정해,1945-06-09,0,G,7,102127,3,7,1945-07-10,110733,120840,21,19,23,0,0
16635,1945-07-18,0,무자,1945-06-10,0,G,7,112127,4,7,1945-07-11,120840,130948,21,19,24,0,0
16636,1945-07-19,0,기축,1945-06-11,0,G,7,122127,4,7,1945-07-12,130948,141055,21,19,25,0,0
16637,1945-07-20,0,경인,1945-06-12,0,G,7,132127,4,6,1945-07-13,141055,151202,21,19,26,0,0
16638,1945-07-21,0,신묘,1945-06-13,0,G,7,142127,5,6,1945-07-14,151202,161310,21,19,27,0,0
16639,1945-07-22,0,임진,1945-06-14,0,G,7,152127,5,6,1945-07-15,161310,171417,21,19,28,0,0
16640,1945-07-23,0,계사,1945-06-15,0,G,7,162127,5,5,1945-07-16,171417,181524,21,19,29,13,39
16641,1945-07-24,0,갑오,1945-06-16,0,G,7,172127,6,5,1945-07-17,181524,191632,21,19,30,0,0
16642,1945-07-25,0,을미,1945-06-17,0,G,7,182127,6,5,1945-07-18,191632,201739,21,19,31,0,0
16643,1945-07-26,0,병신,1945-06-18,0,G,7,192127,6,4,1945-07-19,201739,211846,21,19,32,0,0
16644,1945-07-27,0,정유,1945-06-19,0,G,7,202127,7,4,1945-07-20,211846,221954,21,19,33,0,0
16645,1945-07-28,0,무술,1945-06-20,0,G,7,212127,7,4,1945-07-21,221954,232101,21,19,34,0,0
16646,1945-07-29,0,기해,1945-06-21,0,G,7,222127,7,3,1945-07-22,232101,242208,21,19,35,0,0
16647,1945-07-30,0,경자,1945-06-22,0,G,7,232127,8,3,1945-07-23,242208,252316,21,19,36,0,0
16648,1945-07-31,0,신축,1945-06-23,0,G,7,242127,8,3,1945-07-24,252316,270023,21,19,37,0,0
16649,1945-08-01,0,임인,1945-06-24,0,G,7,252127,8,2,1945-07-24,252316,270023,21,19,38,0,0
16650,1945-08-02,0,계묘,1945-06-25,0,G,7,262127,9,2,1945-07-25,270023,280131,21,19,39,0,0
16651,1945-08-03,0,갑진,1945-06-26,0,G,7,272127,9,2,1945-07-26,280131,290238,21,19,40,0,0
16652,1945-08-04,0,을사,1945-06-27,0,G,7,282127,9,1,1945-07-27,290238,300345,21,19,41,0,0
16653,1945-08-05,0,병오,1945-06-28,0,G,7,292127,10,1,1945-07-28,300345,310452,21,19,42,0,0
16654,1945-08-06,0,정미,1945-06-29,0,G,7,302127,10,1,1945-07-29,310452,320559,21,19,43,0,0
16655,1945-08-07,0,무신,1945-06-30,0,G,7,312127,10,1,1945-07-30,320559,10706,21,19,44,0,0
16656,1945-08-08,0,기유,1945-07-01,0,H,8,706,,,1945-08-01,10706,20759,21,19,45,6,4
16657,1945-08-09,0,경술,1945-07-02,0,H,8,10706,1,10,1945-08-02,20759,30852,21,20,46,0,0
16658,1945-08-10,0,신해,1945-07-03,0,H,8,20706,1,10,1945-08-03,30852,40945,21,20,47,0,0
16659,1945-08-11,0,임자,1945-07-04,0,H,8,30706,1,9,1945-08-04,40945,51038,21,20,48,0,0
16660,1945-08-12,0,계축,1945-07-05,0,H,8,40706,1,9,1945-08-05,51038,61131,21,20,49,0,0
16661,1945-08-13,0,갑인,1945-07-06,0,H,8,50706,2,9,1945-08-06,61131,71224,21,20,50,0,0
16662,1945-08-14,0,을묘,1945-07-07,0,H,8,60706,2,8,1945-08-07,71224,81317,21,20,51,0,0
16663,1945-08-15,0,병진,1945-07-08,0,H,8,70706,2,8,1945-08-08,81317,91410,21,20,52,0,0
16664,1945-08-16,0,정사,1945-07-09,0,H,8,80706,3,8,1945-08-09,91410,101503,21,20,53,0,0
16665,1945-08-17,0,무오,1945-07-10,0,H,8,90706,3,7,1945-08-10,101503,111557,21,20,54,0,0
16666,1945-08-18,0,기미,1945-07-11,0,H,8,100706,3,7,1945-08-11,111557,121650,21,20,55,0,0
16667,1945-08-19,0,경신,1945-07-12,0,H,8,110706,4,7,1945-08-12,121650,131743,21,20,56,0,0
16668,1945-08-20,0,신유,1945-07-13,0,H,8,120706,4,6,1945-08-13,131743,141836,21,20,57,0,0
16669,1945-08-21,0,임술,1945-07-14,0,H,8,130706,4,6,1945-08-14,141836,151929,21,20,58,0,0
16670,1945-08-22,0,계해,1945-07-15,0,H,8,140706,5,6,1945-08-15,151929,162022,21,20,59,0,0
16671,1945-08-23,0,갑자,1945-07-16,0,H,8,150706,5,5,1945-08-16,162022,172115,21,20,0,20,41
16672,1945-08-24,0,을축,1945-07-17,0,H,8,160706,5,5,1945-08-17,172115,182208,21,20,1,0,0
16673,1945-08-25,0,병인,1945-07-18,0,H,8,170706,6,5,1945-08-18,182208,192301,21,20,2,0,0
16674,1945-08-26,0,정묘,1945-07-19,0,H,8,180706,6,4,1945-08-19,192301,202354,21,20,3,0,0
16675,1945-08-27,0,무진,1945-07-20,0,H,8,190706,6,4,1945-08-20,202354,220048,21,20,4,0,0
16676,1945-08-28,0,기사,1945-07-21,0,H,8,200706,7,4,1945-08-20,202354,220048,21,20,5,0,0
16677,1945-08-29,0,경오,1945-07-22,0,H,8,210706,7,3,1945-08-21,220048,230141,21,20,6,0,0
16678,1945-08-30,0,신미,1945-07-23,0,H,8,220706,7,3,1945-08-22,230141,240234,21,20,7,0,0
16679,1945-08-31,0,임신,1945-07-24,0,H,8,230706,8,3,1945-08-23,240234,250327,21,20,8,0,0
16680,1945-09-01,0,계유,1945-07-25,0,H,8,240706,8,2,1945-08-24,250327,260420,21,20,9,0,0
16681,1945-09-02,0,갑술,1945-07-26,0,H,8,250706,8,2,1945-08-25,260420,270513,21,20,10,0,0
16682,1945-09-03,0,을해,1945-07-27,0,H,8,260706,9,2,1945-08-26,270513,280606,21,20,11,0,0
16683,1945-09-04,0,병자,1945-07-28,0,H,8,270706,9,1,1945-08-27,280606,290659,21,20,12,0,0
16684,1945-09-05,0,정축,1945-07-29,0,H,8,280706,9,1,1945-08-28,290659,300752,21,20,13,0,0
16685,1945-09-06,0,무인,1945-08-01,0,H,8,290706,10,1,1945-08-29,300752,310846,21,20,14,0,0
16686,1945-09-07,0,기묘,1945-08-02,0,H,8,300706,10,1,1945-08-30,310846,10939,21,20,15,0,0
16687,1945-09-08,0,경진,1945-08-03,0,I,9,939,,,1945-09-01,10939,21010,21,20,16,8,56
16688,1945-09-09,0,신사,1945-08-04,0,I,9,10939,1,10,1945-09-02,21010,31040,21,21,17,0,0
16689,1945-09-10,0,임오,1945-08-05,0,I,9,20939,1,10,1945-09-03,31040,41111,21,21,18,0,0
16690,1945-09-11,0,계미,1945-08-06,0,I,9,30939,1,9,1945-09-04,41111,51141,21,21,19,0,0
16691,1945-09-12,0,갑신,1945-08-07,0,I,9,40939,1,9,1945-09-05,51141,61211,21,21,20,0,0
16692,1945-09-13,0,을유,1945-08-08,0,I,9,50939,2,9,1945-09-06,61211,71242,21,21,21,0,0
16693,1945-09-14,0,병술,1945-08-09,0,I,9,60939,2,8,1945-09-07,71242,81312,21,21,22,0,0
16694,1945-09-15,0,정해,1945-08-10,0,I,9,70939,2,8,1945-09-08,81312,91342,21,21,23,0,0
16695,1945-09-16,0,무자,1945-08-11,0,I,9,80939,3,8,1945-09-09,91342,101413,21,21,24,0,0
16696,1945-09-17,0,기축,1945-08-12,0,I,9,90939,3,7,1945-09-10,101413,111443,21,21,25,0,0
16697,1945-09-18,0,경인,1945-08-13,0,I,9,100939,3,7,1945-09-11,111443,121513,21,21,26,0,0
16698,1945-09-19,0,신묘,1945-08-14,0,I,9,110939,4,7,1945-09-12,121513,131544,21,21,27,0,0
16699,1945-09-20,0,임진,1945-08-15,0,I,9,120939,4,6,1945-09-13,131544,141614,21,21,28,0,0
16700,1945-09-21,0,계사,1945-08-16,0,I,9,130939,4,6,1945-09-14,141614,151644,21,21,29,0,0
16701,1945-09-22,0,갑오,1945-08-17,0,I,9,140939,5,6,1945-09-15,151644,161715,21,21,30,0,0
16702,1945-09-23,0,을미,1945-08-18,0,3,9,150939,5,5,1945-09-16,161715,171745,21,21,31,18,17
16703,1945-09-24,0,병신,1945-08-19,0,I,9,160939,5,5,1945-09-17,171745,181815,21,21,32,0,0
16704,1945-09-25,0,정유,1945-08-20,0,I,9,170939,6,5,1945-09-18,181815,191846,21,21,33,0,0
16705,1945-09-26,0,무술,1945-08-21,0,I,9,180939,6,4,1945-09-19,191846,201916,21,21,34,0,0
16706,1945-09-27,0,기해,1945-08-22,0,I,9,190939,6,4,1945-09-20,201916,211946,21,21,35,0,0
16707,1945-09-28,0,경자,1945-08-23,0,I,9,200939,7,4,1945-09-21,211946,222017,21,21,36,0,0
16708,1945-09-29,0,신축,1945-08-24,0,I,9,210939,7,3,1945-09-22,222017,232047,21,21,37,0,0
16709,1945-09-30,0,임인,1945-08-25,0,I,9,220939,7,3,1945-09-23,232047,242117,21,21,38,0,0
16710,1945-10-01,0,계묘,1945-08-26,0,I,9,230939,8,3,1945-09-24,242117,252148,21,21,39,0,0
16711,1945-10-02,0,갑진,1945-08-27,0,I,9,240939,8,2,1945-09-25,252148,262218,21,21,40,0,0
16712,1945-10-03,0,을사,1945-08-28,0,I,9,250939,8,2,1945-09-26,262218,272248,21,21,41,0,0
16713,1945-10-04,0,병오,1945-08-29,0,I,9,260939,9,2,1945-09-27,272248,282319,21,21,42,0,0
16714,1945-10-05,0,정미,1945-08-30,0,I,9,270939,9,1,1945-09-28,282319,292349,21,21,43,0,0
16715,1945-10-06,0,무신,1945-09-01,0,I,9,280939,9,1,1945-09-29,292349,310019,21,21,44,0,0
16716,1945-10-07,0,기유,1945-09-02,0,I,9,290939,10,1,1945-09-29,292349,310019,21,21,45,0,0
16717,1945-10-08,0,경술,1945-09-03,0,I,9,300939,10,1,1945-09-30,310019,10050,21,21,46,0,0
16718,1945-10-09,0,신해,1945-09-04,0,J,10,50,,,1945-10-01,10050,20055,21,21,47,0,32
16719,1945-10-10,0,임자,1945-09-05,0,J,10,10050,1,10,1945-10-02,20055,30100,21,22,48,0,0
16720,1945-10-11,0,계축,1945-09-06,0,J,10,20050,1,9,1945-10-03,30100,40106,21,22,49,0,0
16721,1945-10-12,0,갑인,1945-09-07,0,J,10,30050,1,9,1945-10-04,40106,50111,21,22,50,0,0
16722,1945-10-13,0,을묘,1945-09-08,0,J,10,40050,1,9,1945-10-05,50111,60116,21,22,51,0,0
16723,1945-10-14,0,병진,1945-09-09,0,J,10,50050,2,8,1945-10-06,60116,70123,21,22,52,0,0
16724,1945-10-15,0,정사,1945-09-10,0,J,10,60050,2,8,1945-10-07,70123,80128,21,22,53,0,0
16725,1945-10-16,0,무오,1945-09-11,0,J,10,70050,2,8,1945-10-08,80128,90133,21,22,54,0,0
16726,1945-10-17,0,기미,1945-09-12,0,J,10,80050,3,7,1945-10-09,90133,100139,21,22,55,0,0
16727,1945-10-18,0,경신,1945-09-13,0,J,10,90050,3,7,1945-10-10,100139,110144,21,22,56,0,0
16728,1945-10-19,0,신유,1945-09-14,0,J,10,100050,3,7,1945-10-11,110144,120149,21,22,57,0,0
16729,1945-10-20,0,임술,1945-09-15,0,J,10,110050,4,6,1945-10-12,120149,130156,21,22,58,0,0
16730,1945-10-21,0,계해,1945-09-16,0,J,10,120050,4,6,1945-10-13,130156,140201,21,22,59,0,0
16731,1945-10-22,0,갑자,1945-09-17,0,J,10,130050,4,6,1945-10-14,140201,150206,21,22,0,0,0
16732,1945-10-23,0,을축,1945-09-18,0,J,10,140050,5,5,1945-10-15,150206,160212,21,22,1,0,0
16733,1945-10-24,0,병인,1945-09-19,0,J,10,150050,5,5,1945-10-16,160212,170217,21,22,2,3,34
16734,1945-10-25,0,정묘,1945-09-20,0,J,10,160050,5,5,1945-10-17,170217,180222,21,22,3,0,0
16735,1945-10-26,0,무진,1945-09-21,0,J,10,170050,6,4,1945-10-18,180222,190229,21,22,4,0,0
16736,1945-10-27,0,기사,1945-09-22,0,J,10,180050,6,4,1945-10-19,190229,200234,21,22,5,0,0
16737,1945-10-28,0,경오,1945-09-23,0,J,10,190050,6,4,1945-10-20,200234,210239,21,22,6,0,0
16738,1945-10-29,0,신미,1945-09-24,0,J,10,200050,7,3,1945-10-21,210239,220245,21,22,7,0,0
16739,1945-10-30,0,임신,1945-09-25,0,J,10,210050,7,3,1945-10-22,220245,230250,21,22,8,0,0
16740,1945-10-31,0,계유,1945-09-26,0,J,10,220050,7,3,1945-10-23,230250,240255,21,22,9,0,0
16741,1945-11-01,0,갑술,1945-09-27,0,J,10,230050,8,2,1945-10-24,240255,250302,21,22,10,0,0
16742,1945-11-02,0,을해,1945-09-28,0,J,10,240050,8,2,1945-10-25,250302,260307,21,22,11,0,0
16743,1945-11-03,0,병자,1945-09-29,0,J,10,250050,8,2,1945-10-26,260307,270312,21,22,12,0,0
16744,1945-11-04,0,정축,1945-09-30,0,J,10,260050,9,1,1945-10-27,270312,280318,21,22,13,0,0
16745,1945-11-05,0,무인,1945-10-01,0,J,10,270050,9,1,1945-10-28,280318,290323,21,22,14,0,0
16746,1945-11-06,0,기묘,1945-10-02,0,J,10,280050,9,1,1945-10-29,290323,300328,21,22,15,0,0
16747,1945-11-07,0,경진,1945-10-03,0,J,10,290050,10,1,1945-10-30,300328,10335,21,22,16,0,0
16748,1945-11-08,0,신사,1945-10-04,0,K,11,335,,,1945-11-01,10335,20321,21,22,17,3,39
16749,1945-11-09,0,임오,1945-10-05,0,K,11,10335,1,9,1945-11-02,20321,30308,21,23,18,0,0
16750,1945-11-10,0,계미,1945-10-06,0,K,11,20335,1,9,1945-11-03,30308,40254,21,23,19,0,0
16751,1945-11-11,0,갑신,1945-10-07,0,K,11,30335,1,9,1945-11-04,40254,50242,21,23,20,0,0
16752,1945-11-12,0,을유,1945-10-08,0,K,11,40335,1,8,1945-11-05,50242,60228,21,23,21,0,0
16753,1945-11-13,0,병술,1945-10-09,0,K,11,50335,2,8,1945-11-06,60228,70215,21,23,22,0,0
16754,1945-11-14,0,정해,1945-10-10,0,K,11,60335,2,8,1945-11-07,70215,80201,21,23,23,0,0
16755,1945-11-15,0,무자,1945-10-11,0,K,11,70335,2,7,1945-11-08,80201,90149,21,23,24,0,0
16756,1945-11-16,0,기축,1945-10-12,0,K,11,80335,3,7,1945-11-09,90149,100135,21,23,25,0,0
16757,1945-11-17,0,경인,1945-10-13,0,K,11,90335,3,7,1945-11-10,100135,110122,21,23,26,0,0
16758,1945-11-18,0,신묘,1945-10-14,0,K,11,100335,3,6,1945-11-11,110122,120108,21,23,27,0,0
16759,1945-11-19,0,임진,1945-10-15,0,K,11,110335,4,6,1945-11-12,120108,130056,21,23,28,0,0
16760,1945-11-20,0,계사,1945-10-16,0,K,11,120335,4,6,1945-11-13,130056,140042,21,23,29,0,0
16761,1945-11-21,0,갑오,1945-10-17,0,K,11,130335,4,5,1945-11-14,140042,150029,21,23,30,0,0
16762,1945-11-22,0,을미,1945-10-18,0,K,11,140335,5,5,1945-11-15,150029,160015,21,23,31,0,0
16763,1945-11-23,0,병신,1945-10-19,0,K,11,150335,5,5,1945-11-16,160015,170003,21,23,32,1,5
16764,1945-11-24,0,정유,1945-10-20,0,K,11,160335,5,4,1945-11-17,170003,172349,21,23,33,0,0
16765,1945-11-25,0,무술,1945-10-21,0,K,11,170335,6,4,1945-11-18,172349,182335,21,23,34,0,0
16766,1945-11-26,0,기해,1945-10-22,0,K,11,180335,6,4,1945-11-19,182335,192322,21,23,35,0,0
16767,1945-11-27,0,경자,1945-10-23,0,K,11,190335,6,3,1945-11-20,192322,202308,21,23,36,0,0
16768,1945-11-28,0,신축,1945-10-24,0,K,11,200335,7,3,1945-11-21,202308,212256,21,23,37,0,0
16769,1945-11-29,0,임인,1945-10-25,0,K,11,210335,7,3,1945-11-22,212256,222242,21,23,38,0,0
16770,1945-11-30,0,계묘,1945-10-26,0,K,11,220335,7,2,1945-11-23,222242,232229,21,23,39,0,0
16771,1945-12-01,0,갑진,1945-10-27,0,K,11,230335,8,2,1945-11-24,232229,242215,21,23,40,0,0
16772,1945-12-02,0,을사,1945-10-28,0,K,11,240335,8,2,1945-11-25,242215,252203,21,23,41,0,0
16773,1945-12-03,0,병오,1945-10-29,0,K,11,250335,8,1,1945-11-26,252203,262149,21,23,42,0,0
16774,1945-12-04,0,정미,1945-10-30,0,K,11,260335,9,1,1945-11-27,262149,272136,21,23,43,0,0
16775,1945-12-05,0,무신,1945-11-01,0,K,11,270335,9,1,1945-11-28,272136,282122,21,23,44,0,0
16776,1945-12-06,0,기유,1945-11-02,0,K,11,280335,9,1,1945-11-29,282122,12008,21,23,45,0,0
16777,1945-12-07,0,경술,1945-11-03,0,L,0,2008,,,1945-12-01,12008,21944,21,23,46,20,29
16778,1945-12-08,0,신해,1945-11-04,0,L,0,12008,1,10,1945-12-02,21944,31920,21,24,47,0,0
16779,1945-12-09,0,임자,1945-11-05,0,L,0,22008,1,9,1945-12-03,31920,41855,21,24,48,0,0
16780,1945-12-10,0,계축,1945-11-06,0,L,0,32008,1,9,1945-12-04,41855,51831,21,24,49,0,0
16781,1945-12-11,0,갑인,1945-11-07,0,L,0,42008,1,9,1945-12-05,51831,61806,21,24,50,0,0
16782,1945-12-12,0,을묘,1945-11-08,0,L,0,52008,2,8,1945-12-06,61806,71742,21,24,51,0,0
16783,1945-12-13,0,병진,1945-11-09,0,L,0,62008,2,8,1945-12-07,71742,81717,21,24,52,0,0
16784,1945-12-14,0,정사,1945-11-10,0,L,0,72008,2,8,1945-12-08,81717,91653,21,24,53,0,0
16785,1945-12-15,0,무오,1945-11-11,0,L,0,82008,3,7,1945-12-09,91653,101628,21,24,54,0,0
16786,1945-12-16,0,기미,1945-11-12,0,L,0,92008,3,7,1945-12-10,101628,111604,21,24,55,0,0
16787,1945-12-17,0,경신,1945-11-13,0,L,0,102008,3,7,1945-12-11,111604,121539,21,24,56,0,0
16788,1945-12-18,0,신유,1945-11-14,0,L,0,112008,4,6,1945-12-12,121539,131515,21,24,57,0,0
16789,1945-12-19,0,임술,1945-11-15,0,L,0,122008,4,6,1945-12-13,131515,141450,21,24,58,0,0
16790,1945-12-20,0,계해,1945-11-16,0,L,0,132008,4,6,1945-12-14,141450,151426,21,24,59,0,0
16791,1945-12-21,0,갑자,1945-11-17,0,L,0,142008,5,5,1945-12-15,151426,161401,21,24,0,0,0
16792,1945-12-22,0,을축,1945-11-18,0,1,0,152008,5,5,1945-12-16,161401,171337,21,24,1,14,24
16793,1945-12-23,0,병인,1945-11-19,0,L,0,162008,5,5,1945-12-17,171337,181312,21,24,2,0,0
16794,1945-12-24,0,정묘,1945-11-20,0,L,0,172008,6,4,1945-12-18,181312,191248,21,24,3,0,0
16795,1945-12-25,0,무진,1945-11-21,0,L,0,182008,6,4,1945-12-19,191248,201223,21,24,4,0,0
16796,1945-12-26,0,기사,1945-11-22,0,L,0,192008,6,4,1945-12-20,201223,211159,21,24,5,0,0
16797,1945-12-27,0,경오,1945-11-23,0,L,0,202008,7,3,1945-12-21,211159,221134,21,24,6,0,0
16798,1945-12-28,0,신미,1945-11-24,0,L,0,212008,7,3,1945-12-22,221134,231110,21,24,7,0,0
16799,1945-12-29,0,임신,1945-11-25,0,L,0,222008,7,3,1945-12-23,231110,241045,21,24,8,0,0
16800,1945-12-30,0,계유,1945-11-26,0,L,0,232008,8,2,1945-12-24,241045,251021,21,24,9,0,0
16801,1945-12-31,0,갑술,1945-11-27,0,L,0,242008,8,2,1945-12-25,251021,260956,21,24,10,0,0
16802,1946-01-01,0,을해,1945-11-28,0,L,0,252008,8,2,1945-12-26,260956,270932,21,24,11,0,0
16803,1946-01-02,0,병자,1945-11-29,0,L,0,262008,9,1,1945-12-27,270932,280907,21,24,12,0,0
16804,1946-01-03,0,정축,1945-12-01,0,L,0,272008,9,1,1945-12-28,280907,290843,21,24,13,0,0
16805,1946-01-04,0,무인,1945-12-02,0,L,0,282008,9,1,1945-12-29,290843,300818,21,24,14,0,0
16806,1946-01-05,0,기묘,1945-12-03,0,L,0,292008,10,1,1945-12-30,300818,10717,21,24,15,0,0
16807,1946-01-06,0,경진,1945-12-04,0,A,1,717,,,1945-01-01,10717,20653,21,24,16,7,42
16808,1946-01-07,0,신사,1945-12-05,0,A,1,10717,1,9,1945-01-02,20653,30629,21,25,17,0,0
16809,1946-01-08,0,임오,1945-12-06,0,A,1,20717,1,9,1945-01-03,30629,40606,21,25,18,0,0
16810,1946-01-09,0,계미,1945-12-07,0,A,1,30717,1,9,1945-01-04,40606,50542,21,25,19,0,0
16811,1946-01-10,0,갑신,1945-12-08,0,A,1,40717,1,8,1945-01-05,50542,60518,21,25,20,0,0
16812,1946-01-11,0,을유,1945-12-09,0,A,1,50717,2,8,1945-01-06,60518,70455,21,25,21,0,0
16813,1946-01-12,0,병술,1945-12-10,0,A,1,60717,2,8,1945-01-07,70455,80431,21,25,22,0,0
16814,1946-01-13,0,정해,1945-12-11,0,A,1,70717,2,7,1945-01-08,80431,90407,21,25,23,0,0
16815,1946-01-14,0,무자,1945-12-12,0,A,1,80717,3,7,1945-01-09,90407,100344,21,25,24,0,0
16816,1946-01-15,0,기축,1945-12-13,0,A,1,90717,3,7,1945-01-10,100344,110321,21,25,25,0,0
16817,1946-01-16,0,경인,1945-12-14,0,A,1,100717,3,6,1945-01-11,110321,120257,21,25,26,0,0
16818,1946-01-17,0,신묘,1945-12-15,0,A,1,110717,4,6,1945-01-12,120257,130234,21,25,27,0,0
16819,1946-01-18,0,임진,1945-12-16,0,A,1,120717,4,6,1945-01-13,130234,140210,21,25,28,0,0
16820,1946-01-19,0,계사,1945-12-17,0,A,1,130717,4,5,1945-01-14,140210,150146,21,25,29,0,0
